trip_id,stop_id,stop_sequence,arrival_time,departure_time,shape_dist_traveled
t-rA_54_A-weekday-06:00:00-1-6,shape_449-1-1,13,07:27:58,07:27:58,4430.000000
t-rA_54_A-weekday-06:00:00-1-6,shape_439-1-0,14,09:27:26,09:27:26,34295.000000
t-rA_54_A-weekday-06:00:00-1-6,shape_439-1-1,15,09:27:27,09:27:27,34298.000000
t-rA_54_A-weekday-06:00:00-1-6,shape_533-1-1,16,09:28:43,09:28:43,34616.000000
t-rA_54_A-weekday-06:00:00-1-6,shape_533-1-0,17,09:28:44,09:28:44,34621.000000
t-rA_54_A-weekday-06:00:00-1-6,shape_420-1-0,18,09:29:02,09:29:02,34693.000000
t-rA_54_A-weekday-06:00:00-1-6,shape_473-1-1,19,09:33:30,09:33:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-6,shape_473-1-0,20,09:33:30,09:33:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_523-1-0,0,07:24:00,07:24:00,434.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_523-1-1,1,07:24:00,07:24:00,436.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_490-1-0,2,07:24:26,07:24:26,545.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_451-1-1,3,07:24:27,07:24:27,548.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_450-1-1,4,07:24:27,07:24:27,548.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_490-1-1,5,07:24:28,07:24:28,554.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_491-1-0,6,07:24:29,07:24:29,556.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_489-1-0,7,07:24:29,07:24:29,556.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_450-1-0,8,07:24:30,07:24:30,561.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_451-1-0,9,07:24:30,07:24:30,561.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_616-1-0,10,07:25:15,07:25:15,750.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_616-1-1,11,07:25:16,07:25:16,752.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_449-1-0,12,07:39:57,07:39:57,4426.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_449-1-1,13,07:39:58,07:39:58,4430.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_439-1-0,14,09:39:26,09:39:26,34295.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_439-1-1,15,09:39:27,09:39:27,34298.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_533-1-1,16,09:40:43,09:40:43,34616.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_533-1-0,17,09:40:44,09:40:44,34621.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_420-1-0,18,09:41:02,09:41:02,34693.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_473-1-1,19,09:45:30,09:45:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-7,shape_473-1-0,20,09:45:30,09:45:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_523-1-0,0,07:36:00,07:36:00,434.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_523-1-1,1,07:36:00,07:36:00,436.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_490-1-0,2,07:36:26,07:36:26,545.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_451-1-1,3,07:36:27,07:36:27,548.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_450-1-1,4,07:36:27,07:36:27,548.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_490-1-1,5,07:36:28,07:36:28,554.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_491-1-0,6,07:36:29,07:36:29,556.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_489-1-0,7,07:36:29,07:36:29,556.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_450-1-0,8,07:36:30,07:36:30,561.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_451-1-0,9,07:36:30,07:36:30,561.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_616-1-0,10,07:37:15,07:37:15,750.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_616-1-1,11,07:37:16,07:37:16,752.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_449-1-0,12,07:51:57,07:51:57,4426.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_449-1-1,13,07:51:58,07:51:58,4430.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_439-1-0,14,09:51:26,09:51:26,34295.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_439-1-1,15,09:51:27,09:51:27,34298.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_533-1-1,16,09:52:43,09:52:43,34616.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_533-1-0,17,09:52:44,09:52:44,34621.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_420-1-0,18,09:53:02,09:53:02,34693.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_473-1-1,19,09:57:30,09:57:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-8,shape_473-1-0,20,09:57:30,09:57:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_523-1-0,0,07:48:00,07:48:00,434.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_523-1-1,1,07:48:00,07:48:00,436.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_490-1-0,2,07:48:26,07:48:26,545.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_451-1-1,3,07:48:27,07:48:27,548.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_450-1-1,4,07:48:27,07:48:27,548.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_490-1-1,5,07:48:28,07:48:28,554.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_491-1-0,6,07:48:29,07:48:29,556.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_489-1-0,7,07:48:29,07:48:29,556.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_450-1-0,8,07:48:30,07:48:30,561.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_451-1-0,9,07:48:30,07:48:30,561.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_616-1-0,10,07:49:15,07:49:15,750.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_616-1-1,11,07:49:16,07:49:16,752.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_449-1-0,12,08:03:57,08:03:57,4426.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_449-1-1,13,08:03:58,08:03:58,4430.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_439-1-0,14,10:03:26,10:03:26,34295.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_439-1-1,15,10:03:27,10:03:27,34298.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_533-1-1,16,10:04:43,10:04:43,34616.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_533-1-0,17,10:04:44,10:04:44,34621.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_420-1-0,18,10:05:02,10:05:02,34693.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_473-1-1,19,10:09:30,10:09:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-9,shape_473-1-0,20,10:09:30,10:09:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_523-1-0,0,08:00:00,08:00:00,434.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_523-1-1,1,08:00:00,08:00:00,436.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_490-1-0,2,08:00:26,08:00:26,545.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_451-1-1,3,08:00:27,08:00:27,548.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_450-1-1,4,08:00:27,08:00:27,548.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_490-1-1,5,08:00:28,08:00:28,554.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_491-1-0,6,08:00:29,08:00:29,556.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_489-1-0,7,08:00:29,08:00:29,556.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_450-1-0,8,08:00:30,08:00:30,561.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_451-1-0,9,08:00:30,08:00:30,561.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_616-1-0,10,08:01:15,08:01:15,750.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_616-1-1,11,08:01:16,08:01:16,752.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_449-1-0,12,08:15:57,08:15:57,4426.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_449-1-1,13,08:15:58,08:15:58,4430.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_439-1-0,14,10:15:26,10:15:26,34295.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_439-1-1,15,10:15:27,10:15:27,34298.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_533-1-1,16,10:16:43,10:16:43,34616.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_533-1-0,17,10:16:44,10:16:44,34621.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_420-1-0,18,10:17:02,10:17:02,34693.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_473-1-1,19,10:21:30,10:21:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-10,shape_473-1-0,20,10:21:30,10:21:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_523-1-0,0,08:12:00,08:12:00,434.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_523-1-1,1,08:12:00,08:12:00,436.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_490-1-0,2,08:12:26,08:12:26,545.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_451-1-1,3,08:12:27,08:12:27,548.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_450-1-1,4,08:12:27,08:12:27,548.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_490-1-1,5,08:12:28,08:12:28,554.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_491-1-0,6,08:12:29,08:12:29,556.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_489-1-0,7,08:12:29,08:12:29,556.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_450-1-0,8,08:12:30,08:12:30,561.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_451-1-0,9,08:12:30,08:12:30,561.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_616-1-0,10,08:13:15,08:13:15,750.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_616-1-1,11,08:13:16,08:13:16,752.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_449-1-0,12,08:27:57,08:27:57,4426.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_449-1-1,13,08:27:58,08:27:58,4430.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_439-1-0,14,10:27:26,10:27:26,34295.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_439-1-1,15,10:27:27,10:27:27,34298.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_533-1-1,16,10:28:43,10:28:43,34616.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_533-1-0,17,10:28:44,10:28:44,34621.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_420-1-0,18,10:29:02,10:29:02,34693.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_473-1-1,19,10:33:30,10:33:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-11,shape_473-1-0,20,10:33:30,10:33:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_523-1-0,0,08:24:00,08:24:00,434.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_523-1-1,1,08:24:00,08:24:00,436.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_490-1-0,2,08:24:26,08:24:26,545.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_451-1-1,3,08:24:27,08:24:27,548.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_450-1-1,4,08:24:27,08:24:27,548.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_490-1-1,5,08:24:28,08:24:28,554.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_491-1-0,6,08:24:29,08:24:29,556.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_489-1-0,7,08:24:29,08:24:29,556.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_450-1-0,8,08:24:30,08:24:30,561.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_451-1-0,9,08:24:30,08:24:30,561.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_616-1-0,10,08:25:15,08:25:15,750.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_616-1-1,11,08:25:16,08:25:16,752.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_449-1-0,12,08:39:57,08:39:57,4426.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_449-1-1,13,08:39:58,08:39:58,4430.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_439-1-0,14,10:39:26,10:39:26,34295.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_439-1-1,15,10:39:27,10:39:27,34298.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_533-1-1,16,10:40:43,10:40:43,34616.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_533-1-0,17,10:40:44,10:40:44,34621.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_420-1-0,18,10:41:02,10:41:02,34693.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_473-1-1,19,10:45:30,10:45:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-12,shape_473-1-0,20,10:45:30,10:45:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_523-1-0,0,08:36:00,08:36:00,434.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_523-1-1,1,08:36:00,08:36:00,436.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_490-1-0,2,08:36:26,08:36:26,545.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_451-1-1,3,08:36:27,08:36:27,548.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_450-1-1,4,08:36:27,08:36:27,548.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_490-1-1,5,08:36:28,08:36:28,554.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_491-1-0,6,08:36:29,08:36:29,556.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_489-1-0,7,08:36:29,08:36:29,556.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_450-1-0,8,08:36:30,08:36:30,561.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_451-1-0,9,08:36:30,08:36:30,561.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_616-1-0,10,08:37:15,08:37:15,750.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_616-1-1,11,08:37:16,08:37:16,752.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_449-1-0,12,08:51:57,08:51:57,4426.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_449-1-1,13,08:51:58,08:51:58,4430.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_439-1-0,14,10:51:26,10:51:26,34295.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_439-1-1,15,10:51:27,10:51:27,34298.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_533-1-1,16,10:52:43,10:52:43,34616.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_533-1-0,17,10:52:44,10:52:44,34621.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_420-1-0,18,10:53:02,10:53:02,34693.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_473-1-1,19,10:57:30,10:57:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-13,shape_473-1-0,20,10:57:30,10:57:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_523-1-0,0,08:48:00,08:48:00,434.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_523-1-1,1,08:48:00,08:48:00,436.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_490-1-0,2,08:48:26,08:48:26,545.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_451-1-1,3,08:48:27,08:48:27,548.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_450-1-1,4,08:48:27,08:48:27,548.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_490-1-1,5,08:48:28,08:48:28,554.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_491-1-0,6,08:48:29,08:48:29,556.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_489-1-0,7,08:48:29,08:48:29,556.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_450-1-0,8,08:48:30,08:48:30,561.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_451-1-0,9,08:48:30,08:48:30,561.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_616-1-0,10,08:49:15,08:49:15,750.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_616-1-1,11,08:49:16,08:49:16,752.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_449-1-0,12,09:03:57,09:03:57,4426.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_449-1-1,13,09:03:58,09:03:58,4430.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_439-1-0,14,11:03:26,11:03:26,34295.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_439-1-1,15,11:03:27,11:03:27,34298.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_533-1-1,16,11:04:43,11:04:43,34616.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_533-1-0,17,11:04:44,11:04:44,34621.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_420-1-0,18,11:05:02,11:05:02,34693.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_473-1-1,19,11:09:30,11:09:30,35810.000000
t-rA_54_A-weekday-06:00:00-1-14,shape_473-1-0,20,11:09:30,11:09:30,35810.000000
t-r_59_-weekday-06:00:00-1-0,shape_649-1-0,0,06:00:00,06:00:00,25537.000000
t-r_59_-weekday-06:00:00-1-0,shape_649-1-1,1,06:14:59,06:14:59,29286.000000
t-r_59_-weekday-06:00:00-1-0,shape_644-1-0,2,07:38:08,07:38:08,50074.000000
t-r_59_-weekday-06:00:00-1-0,shape_578-1-0,3,07:56:32,07:56:32,54674.000000
t-r_59_-weekday-06:00:00-1-1,shape_649-1-0,0,06:12:00,06:12:00,25537.000000
t-r_59_-weekday-06:00:00-1-1,shape_649-1-1,1,06:26:59,06:26:59,29286.000000
t-r_59_-weekday-06:00:00-1-1,shape_644-1-0,2,07:50:08,07:50:08,50074.000000
t-r_59_-weekday-06:00:00-1-1,shape_578-1-0,3,08:08:32,08:08:32,54674.000000
t-r_59_-weekday-06:00:00-1-2,shape_649-1-0,0,06:24:00,06:24:00,25537.000000
t-r_59_-weekday-06:00:00-1-2,shape_649-1-1,1,06:38:59,06:38:59,29286.000000
t-r_59_-weekday-06:00:00-1-2,shape_644-1-0,2,08:02:08,08:02:08,50074.000000
t-r_59_-weekday-06:00:00-1-2,shape_578-1-0,3,08:20:32,08:20:32,54674.000000
t-r_59_-weekday-06:00:00-1-3,shape_649-1-0,0,06:36:00,06:36:00,25537.000000
t-r_59_-weekday-06:00:00-1-3,shape_649-1-1,1,06:50:59,06:50:59,29286.000000
t-r_59_-weekday-06:00:00-1-3,shape_644-1-0,2,08:14:08,08:14:08,50074.000000
t-r_59_-weekday-06:00:00-1-3,shape_578-1-0,3,08:32:32,08:32:32,54674.000000
t-r_59_-weekday-06:00:00-1-4,shape_649-1-0,0,06:48:00,06:48:00,25537.000000
t-r_59_-weekday-06:00:00-1-4,shape_649-1-1,1,07:02:59,07:02:59,29286.000000
t-r_59_-weekday-06:00:00-1-4,shape_644-1-0,2,08:26:08,08:26:08,50074.000000
t-r_59_-weekday-06:00:00-1-4,shape_578-1-0,3,08:44:32,08:44:32,54674.000000
t-r_59_-weekday-06:00:00-1-5,shape_649-1-0,0,07:00:00,07:00:00,25537.000000
t-r_59_-weekday-06:00:00-1-5,shape_649-1-1,1,07:14:59,07:14:59,29286.000000
t-r_59_-weekday-06:00:00-1-5,shape_644-1-0,2,08:38:08,08:38:08,50074.000000
t-r_59_-weekday-06:00:00-1-5,shape_578-1-0,3,08:56:32,08:56:32,54674.000000
t-r_59_-weekday-06:00:00-1-6,shape_649-1-0,0,07:12:00,07:12:00,25537.000000
t-r_59_-weekday-06:00:00-1-6,shape_649-1-1,1,07:26:59,07:26:59,29286.000000
t-r_59_-weekday-06:00:00-1-6,shape_644-1-0,2,08:50:08,08:50:08,50074.000000
t-r_59_-weekday-06:00:00-1-6,shape_578-1-0,3,09:08:32,09:08:32,54674.000000
t-r_59_-weekday-06:00:00-1-7,shape_649-1-0,0,07:24:00,07:24:00,25537.000000
t-r_59_-weekday-06:00:00-1-7,shape_649-1-1,1,07:38:59,07:38:59,29286.000000
t-r_59_-weekday-06:00:00-1-7,shape_644-1-0,2,09:02:08,09:02:08,50074.000000
t-r_59_-weekday-06:00:00-1-7,shape_578-1-0,3,09:20:32,09:20:32,54674.000000
t-r_59_-weekday-06:00:00-1-8,shape_649-1-0,0,07:36:00,07:36:00,25537.000000
t-r_59_-weekday-06:00:00-1-8,shape_649-1-1,1,07:50:59,07:50:59,29286.000000
t-r_59_-weekday-06:00:00-1-8,shape_644-1-0,2,09:14:08,09:14:08,50074.000000
t-r_59_-weekday-06:00:00-1-8,shape_578-1-0,3,09:32:32,09:32:32,54674.000000
t-r_59_-weekday-06:00:00-1-9,shape_649-1-0,0,07:48:00,07:48:00,25537.000000
t-r_59_-weekday-06:00:00-1-9,shape_649-1-1,1,08:02:59,08:02:59,29286.000000
t-r_59_-weekday-06:00:00-1-9,shape_644-1-0,2,09:26:08,09:26:08,50074.000000
t-r_59_-weekday-06:00:00-1-9,shape_578-1-0,3,09:44:32,09:44:32,54674.000000
t-r_59_-weekday-06:00:00-1-10,shape_649-1-0,0,08:00:00,08:00:00,25537.000000
t-r_59_-weekday-06:00:00-1-10,shape_649-1-1,1,08:14:59,08:14:59,29286.000000
t-r_59_-weekday-06:00:00-1-10,shape_644-1-0,2,09:38:08,09:38:08,50074.000000
t-r_59_-weekday-06:00:00-1-10,shape_578-1-0,3,09:56:32,09:56:32,54674.000000
t-r_59_-weekday-06:00:00-1-11,shape_649-1-0,0,08:12:00,08:12:00,25537.000000
t-r_59_-weekday-06:00:00-1-11,shape_649-1-1,1,08:26:59,08:26:59,29286.000000
t-r_59_-weekday-06:00:00-1-11,shape_644-1-0,2,09:50:08,09:50:08,50074.000000
t-r_59_-weekday-06:00:00-1-11,shape_578-1-0,3,10:08:32,10:08:32,54674.000000
t-r_59_-weekday-06:00:00-1-12,shape_649-1-0,0,08:24:00,08:24:00,25537.000000
t-r_59_-weekday-06:00:00-1-12,shape_649-1-1,1,08:38:59,08:38:59,29286.000000
t-r_59_-weekday-06:00:00-1-12,shape_644-1-0,2,10:02:08,10:02:08,50074.000000
t-r_59_-weekday-06:00:00-1-12,shape_578-1-0,3,10:20:32,10:20:32,54674.000000
t-r_59_-weekday-06:00:00-1-13,shape_649-1-0,0,08:36:00,08:36:00,25537.000000
t-r_59_-weekday-06:00:00-1-13,shape_649-1-1,1,08:50:59,08:50:59,29286.000000
t-r_59_-weekday-06:00:00-1-13,shape_644-1-0,2,10:14:08,10:14:08,50074.000000
t-r_59_-weekday-06:00:00-1-13,shape_578-1-0,3,10:32:32,10:32:32,54674.000000
t-r_59_-weekday-06:00:00-1-14,shape_649-1-0,0,08:48:00,08:48:00,25537.000000
t-r_59_-weekday-06:00:00-1-14,shape_649-1-1,1,09:02:59,09:02:59,29286.000000
t-r_59_-weekday-06:00:00-1-14,shape_644-1-0,2,10:26:08,10:26:08,50074.000000
t-r_59_-weekday-06:00:00-1-14,shape_578-1-0,3,10:44:32,10:44:32,54674.000000
t-rA_59_A-weekday-06:00:00-1-0,shape_513-1-0,0,06:00:00,06:00:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-0,shape_514-1-0,1,06:00:00,06:00:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-1,shape_513-1-0,0,06:12:00,06:12:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-1,shape_514-1-0,1,06:12:00,06:12:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-2,shape_513-1-0,0,06:24:00,06:24:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-2,shape_514-1-0,1,06:24:00,06:24:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-3,shape_513-1-0,0,06:36:00,06:36:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-3,shape_514-1-0,1,06:36:00,06:36:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-4,shape_513-1-0,0,06:48:00,06:48:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-4,shape_514-1-0,1,06:48:00,06:48:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-5,shape_513-1-0,0,07:00:00,07:00:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-5,shape_514-1-0,1,07:00:00,07:00:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-6,shape_513-1-0,0,07:12:00,07:12:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-6,shape_514-1-0,1,07:12:00,07:12:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-7,shape_513-1-0,0,07:24:00,07:24:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-7,shape_514-1-0,1,07:24:00,07:24:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-8,shape_513-1-0,0,07:36:00,07:36:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-8,shape_514-1-0,1,07:36:00,07:36:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-9,shape_513-1-0,0,07:48:00,07:48:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-9,shape_514-1-0,1,07:48:00,07:48:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-10,shape_513-1-0,0,08:00:00,08:00:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-10,shape_514-1-0,1,08:00:00,08:00:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-11,shape_513-1-0,0,08:12:00,08:12:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-11,shape_514-1-0,1,08:12:00,08:12:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-12,shape_513-1-0,0,08:24:00,08:24:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-12,shape_514-1-0,1,08:24:00,08:24:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-13,shape_513-1-0,0,08:36:00,08:36:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-13,shape_514-1-0,1,08:36:00,08:36:00,49030.000000
t-rA_59_A-weekday-06:00:00-1-14,shape_513-1-0,0,08:48:00,08:48:00,49027.000000
t-rA_59_A-weekday-06:00:00-1-14,shape_514-1-0,1,08:48:00,08:48:00,49030.000000
t-r_61_-weekday-06:00:00-1-0,shape_481-1-1,0,06:00:00,06:00:00,4887.000000
t-r_61_-weekday-06:00:00-1-0,shape_619-1-0,1,07:25:14,07:25:14,26198.000000
t-r_61_-weekday-06:00:00-1-1,shape_481-1-1,0,06:12:00,06:12:00,4887.000000
t-r_61_-weekday-06:00:00-1-1,shape_619-1-0,1,07:37:14,07:37:14,26198.000000
t-r_61_-weekday-06:00:00-1-2,shape_481-1-1,0,06:24:00,06:24:00,4887.000000
t-r_61_-weekday-06:00:00-1-2,shape_619-1-0,1,07:49:14,07:49:14,26198.000000
